registration_ID,student_ID,student_name,unit_ID,registration_date
REG1489,SCT211-0497/2024,Breanna Obrien,UNIT006,2022-07-08
REG1490,SCT211-0497/2024,Breanna Obrien,UNIT001,2023-06-15
REG1491,SCT211-0497/2024,Breanna Obrien,UNIT005,2023-12-27
REG1492,SCT211-0498/2022,Heather Morrison,UNIT001,2022-06-23
REG1493,SCT211-0498/2022,Heather Morrison,UNIT002,2023-09-26
REG1494,SCT211-0498/2022,Heather Morrison,UNIT004,2024-01-02
REG1495,SCT211-0499/2023,Cynthia White,UNIT006,2023-02-06
REG1496,SCT211-0499/2023,Cynthia White,UNIT002,2023-09-07
REG1497,SCT211-0499/2023,Cynthia White,UNIT005,2023-12-30
REG1498,SCT211-0500/2023,Todd Green,UNIT004,2023-12-14
REG1499,SCT211-0500/2023,Todd Green,UNIT006,2022-11-25
REG1500,SCT211-0500/2023,Todd Green,UNIT001,2022-12-28
REG1501,SCT211-0501/2024,Jasmine Walton,UNIT006,2023-03-24
REG1502,SCT211-0501/2024,Jasmine Walton,UNIT002,2023-12-10
REG1503,SCT211-0501/2024,Jasmine Walton,UNIT003,2023-07-24
REG1504,SCT211-0502/2021,Jesse Gordon,UNIT002,2023-01-31
REG1505,SCT211-0502/2021,Jesse Gordon,UNIT001,2023-11-09
REG1506,SCT211-0502/2021,Jesse Gordon,UNIT006,2024-05-15
REG1507,SCT211-0503/2023,Marcus Cox,UNIT001,2022-10-22
REG1508,SCT211-0503/2023,Marcus Cox,UNIT004,2023-04-14
REG1509,SCT211-0503/2023,Marcus Cox,UNIT003,2024-06-15
REG1510,SCT211-0504/2023,Debbie Simmons,UNIT005,2024-02-05
REG1511,SCT211-0504/2023,Debbie Simmons,UNIT006,2023-01-28
REG1512,SCT211-0504/2023,Debbie Simmons,UNIT004,2024-09-30
REG1513,SCT211-0505/2024,Valerie Conway,UNIT006,2023-04-06
REG1514,SCT211-0505/2024,Valerie Conway,UNIT002,2023-10-28
REG1515,SCT211-0505/2024,Valerie Conway,UNIT005,2024-02-18
REG1516,SCT211-0506/2021,Danielle Curtis,UNIT002,2024-06-23
REG1517,SCT211-0506/2021,Danielle Curtis,UNIT004,2023-11-30
REG1518,SCT211-0506/2021,Danielle Curtis,UNIT006,2024-06-06
REG1519,SCT211-0507/2024,Aaron Carey,UNIT001,2023-12-16
REG1520,SCT211-0507/2024,Aaron Carey,UNIT004,2023-03-17
REG1521,SCT211-0507/2024,Aaron Carey,UNIT002,2024-03-02
REG1522,SCT211-0508/2022,Mackenzie Hardy,UNIT001,2022-10-25
REG1523,SCT211-0508/2022,Mackenzie Hardy,UNIT002,2022-03-09
REG1524,SCT211-0508/2022,Mackenzie Hardy,UNIT004,2022-12-11
REG1525,SCT211-0509/2024,Michael Wilson,UNIT004,2023-04-01
REG1526,SCT211-0509/2024,Michael Wilson,UNIT003,2024-09-14
REG1527,SCT211-0509/2024,Michael Wilson,UNIT005,2024-08-20
REG1528,SCT211-0510/2021,Mark Chavez,UNIT003,2023-02-27
REG1529,SCT211-0510/2021,Mark Chavez,UNIT005,2022-12-18
REG1530,SCT211-0510/2021,Mark Chavez,UNIT002,2022-08-15
REG1531,SCT211-0511/2021,Randall Kim,UNIT002,2023-08-14
REG1532,SCT211-0511/2021,Randall Kim,UNIT006,2022-10-07
REG1533,SCT211-0511/2021,Randall Kim,UNIT003,2022-08-19
REG1534,SCT211-0512/2023,Robert Escobar,UNIT006,2022-03-13
REG1535,SCT211-0512/2023,Robert Escobar,UNIT002,2022-10-27
REG1536,SCT211-0512/2023,Robert Escobar,UNIT005,2022-05-14
REG1537,SCT211-0513/2022,Karen Jones,UNIT006,2024-03-30
REG1538,SCT211-0513/2022,Karen Jones,UNIT005,2023-05-10
REG1539,SCT211-0513/2022,Karen Jones,UNIT003,2024-12-23
REG1540,SCT211-0514/2021,Mary Henderson,UNIT001,2023-11-08
REG1541,SCT211-0514/2021,Mary Henderson,UNIT004,2024-03-20
REG1542,SCT211-0514/2021,Mary Henderson,UNIT002,2023-12-27
REG1543,SCT211-0515/2022,Ethan Lopez,UNIT005,2023-07-27
REG1544,SCT211-0515/2022,Ethan Lopez,UNIT003,2024-10-25
REG1545,SCT211-0515/2022,Ethan Lopez,UNIT006,2023-01-05
REG1546,SCT211-0516/2021,Natalie Wood,UNIT004,2024-10-04
REG1547,SCT211-0516/2021,Natalie Wood,UNIT001,2024-10-05
REG1548,SCT211-0516/2021,Natalie Wood,UNIT005,2024-05-10
REG1549,SCT211-0517/2021,Karen Sosa,UNIT004,2022-05-27
REG1550,SCT211-0517/2021,Karen Sosa,UNIT005,2022-11-07
REG1551,SCT211-0517/2021,Karen Sosa,UNIT001,2022-01-12
REG1552,SCT211-0518/2023,Erin Ross,UNIT003,2024-08-19
REG1553,SCT211-0518/2023,Erin Ross,UNIT001,2023-03-30
REG1554,SCT211-0518/2023,Erin Ross,UNIT004,2023-02-12
REG1555,SCT211-0519/2022,Laura Graham,UNIT001,2022-02-27
REG1556,SCT211-0519/2022,Laura Graham,UNIT005,2023-09-15
REG1557,SCT211-0519/2022,Laura Graham,UNIT004,2022-07-27
REG1558,SCT211-0520/2023,Sheila Sanchez,UNIT006,2023-03-28
REG1559,SCT211-0520/2023,Sheila Sanchez,UNIT002,2022-08-18
REG1560,SCT211-0520/2023,Sheila Sanchez,UNIT001,2023-07-30
REG1561,SCT211-0521/2022,Mary Smith,UNIT005,2024-08-13
REG1562,SCT211-0521/2022,Mary Smith,UNIT003,2023-05-28
REG1563,SCT211-0521/2022,Mary Smith,UNIT002,2023-07-09
REG1564,SCT211-0522/2021,Christine Burke,UNIT004,2024-09-26
REG1565,SCT211-0522/2021,Christine Burke,UNIT006,2022-07-09
REG1566,SCT211-0522/2021,Christine Burke,UNIT001,2023-08-05
REG1567,SCT211-0523/2021,Kyle Peterson Jr.,UNIT005,2024-05-20
REG1568,SCT211-0523/2021,Kyle Peterson Jr.,UNIT006,2024-05-16
REG1569,SCT211-0523/2021,Kyle Peterson Jr.,UNIT004,2024-09-29
REG1570,SCT211-0524/2022,Bryce Gallegos,UNIT006,2022-12-21
REG1571,SCT211-0524/2022,Bryce Gallegos,UNIT001,2022-02-08
REG1572,SCT211-0524/2022,Bryce Gallegos,UNIT003,2022-10-21
REG1573,SCT211-0525/2024,William Garcia,UNIT006,2023-06-28
REG1574,SCT211-0525/2024,William Garcia,UNIT004,2023-09-28
REG1575,SCT211-0525/2024,William Garcia,UNIT001,2022-09-11
REG1576,SCT211-0526/2022,Ashley Rios,UNIT003,2022-10-17
REG1577,SCT211-0526/2022,Ashley Rios,UNIT005,2023-11-11
REG1578,SCT211-0526/2022,Ashley Rios,UNIT001,2024-01-22
REG1579,SCT211-0527/2022,Shelby Hill,UNIT003,2023-02-06
REG1580,SCT211-0527/2022,Shelby Hill,UNIT001,2022-09-30
REG1581,SCT211-0527/2022,Shelby Hill,UNIT004,2024-04-12
REG1582,SCT211-0528/2024,Stephanie Weaver,UNIT003,2023-08-30
REG1583,SCT211-0528/2024,Stephanie Weaver,UNIT006,2022-07-19
REG1584,SCT211-0528/2024,Stephanie Weaver,UNIT004,2023-02-23
REG1585,SCT211-0529/2021,Tiffany Chaney,UNIT003,2024-10-29
REG1586,SCT211-0529/2021,Tiffany Chaney,UNIT002,2022-10-24
REG1587,SCT211-0529/2021,Tiffany Chaney,UNIT006,2023-04-25
REG1588,SCT211-0530/2024,Crystal Benjamin,UNIT004,2024-04-19
REG1589,SCT211-0530/2024,Crystal Benjamin,UNIT005,2023-01-30
REG1590,SCT211-0530/2024,Crystal Benjamin,UNIT003,2024-02-29
REG1591,SCT211-0531/2021,Joseph Garcia,UNIT003,2022-01-11
REG1592,SCT211-0531/2021,Joseph Garcia,UNIT005,2022-12-31
REG1593,SCT211-0531/2021,Joseph Garcia,UNIT006,2022-10-27
REG1594,SCT211-0532/2021,Brandon Morris,UNIT002,2024-05-20
REG1595,SCT211-0532/2021,Brandon Morris,UNIT005,2024-06-01
REG1596,SCT211-0532/2021,Brandon Morris,UNIT001,2024-12-17
REG1597,SCT211-0533/2022,Christine Huff,UNIT004,2024-12-30
REG1598,SCT211-0533/2022,Christine Huff,UNIT003,2024-04-19
REG1599,SCT211-0533/2022,Christine Huff,UNIT005,2022-11-30
REG1600,SCT211-0534/2024,Albert Harris,UNIT004,2023-11-02
REG1601,SCT211-0534/2024,Albert Harris,UNIT003,2023-05-21
REG1602,SCT211-0534/2024,Albert Harris,UNIT006,2022-03-14
REG1603,SCT211-0535/2022,Maxwell Romero,UNIT004,2023-12-23
REG1604,SCT211-0535/2022,Maxwell Romero,UNIT003,2023-07-06
REG1605,SCT211-0535/2022,Maxwell Romero,UNIT002,2024-06-21
REG1606,SCT211-0536/2024,Justin Moore,UNIT004,2023-08-18
REG1607,SCT211-0536/2024,Justin Moore,UNIT001,2024-01-10
REG1608,SCT211-0536/2024,Justin Moore,UNIT006,2022-10-12
REG1609,SCT211-0537/2022,Jessica Mills,UNIT005,2023-05-31
REG1610,SCT211-0537/2022,Jessica Mills,UNIT001,2022-06-11
REG1611,SCT211-0537/2022,Jessica Mills,UNIT002,2024-08-19
REG1612,SCT211-0538/2021,Dawn Rodriguez,UNIT003,2024-03-05
REG1613,SCT211-0538/2021,Dawn Rodriguez,UNIT005,2023-06-20
REG1614,SCT211-0538/2021,Dawn Rodriguez,UNIT006,2023-02-16
REG1615,SCT211-0539/2022,Aaron Miller,UNIT002,2024-04-17
REG1616,SCT211-0539/2022,Aaron Miller,UNIT001,2024-12-07
REG1617,SCT211-0539/2022,Aaron Miller,UNIT005,2024-04-16
REG1618,SCT211-0540/2023,Jamie Henry,UNIT002,2022-10-30
REG1619,SCT211-0540/2023,Jamie Henry,UNIT003,2024-11-27
REG1620,SCT211-0540/2023,Jamie Henry,UNIT004,2022-03-13
REG1621,SCT211-0541/2023,Sharon Barrett,UNIT002,2023-03-29
REG1622,SCT211-0541/2023,Sharon Barrett,UNIT005,2023-09-16
REG1623,SCT211-0541/2023,Sharon Barrett,UNIT004,2024-12-10
REG1624,SCT211-0542/2023,Matthew Stephens,UNIT004,2022-08-14
REG1625,SCT211-0542/2023,Matthew Stephens,UNIT003,2023-09-15
REG1626,SCT211-0542/2023,Matthew Stephens,UNIT005,2023-10-18
REG1627,SCT211-0543/2023,Larry Morris,UNIT006,2022-03-12
REG1628,SCT211-0543/2023,Larry Morris,UNIT004,2022-02-05
REG1629,SCT211-0543/2023,Larry Morris,UNIT002,2022-05-16
REG1630,SCT211-0544/2021,Levi Lin,UNIT001,2024-09-11
REG1631,SCT211-0544/2021,Levi Lin,UNIT004,2024-06-12
REG1632,SCT211-0544/2021,Levi Lin,UNIT005,2023-10-30
REG1633,SCT211-0545/2022,Sarah Ayala,UNIT004,2022-04-09
REG1634,SCT211-0545/2022,Sarah Ayala,UNIT003,2023-07-21
REG1635,SCT211-0545/2022,Sarah Ayala,UNIT005,2022-05-23
REG1636,SCT211-0546/2023,Patricia Johnson,UNIT004,2023-09-27
REG1637,SCT211-0546/2023,Patricia Johnson,UNIT003,2024-06-20
REG1638,SCT211-0546/2023,Patricia Johnson,UNIT001,2024-07-30
REG1639,SCT211-0547/2023,David Harper,UNIT001,2024-01-13
REG1640,SCT211-0547/2023,David Harper,UNIT003,2024-03-31
REG1641,SCT211-0547/2023,David Harper,UNIT004,2024-11-07
REG1642,SCT211-0548/2024,Mary Reeves,UNIT002,2023-07-12
REG1643,SCT211-0548/2024,Mary Reeves,UNIT006,2024-04-26
REG1644,SCT211-0548/2024,Mary Reeves,UNIT001,2022-07-12
REG1645,SCT211-0549/2021,Justin King,UNIT004,2024-07-04
REG1646,SCT211-0549/2021,Justin King,UNIT006,2022-11-01
REG1647,SCT211-0549/2021,Justin King,UNIT002,2024-01-27
REG1648,SCT211-0550/2021,Rhonda Wolfe,UNIT001,2024-04-01
REG1649,SCT211-0550/2021,Rhonda Wolfe,UNIT003,2022-07-07
REG1650,SCT211-0550/2021,Rhonda Wolfe,UNIT004,2022-06-16
REG1651,SCT211-0551/2024,Michelle Cervantes,UNIT003,2023-11-23
REG1652,SCT211-0551/2024,Michelle Cervantes,UNIT006,2024-02-05
REG1653,SCT211-0551/2024,Michelle Cervantes,UNIT002,2024-01-06
REG1654,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT005,2024-02-08
REG1655,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT002,2023-07-29
REG1656,SCT211-0552/2022,Courtney Rodriguez DDS,UNIT003,2022-03-14
REG1657,SCT211-0553/2021,Alex Osborn,UNIT003,2023-07-10
REG1658,SCT211-0553/2021,Alex Osborn,UNIT005,2022-05-13
REG1659,SCT211-0553/2021,Alex Osborn,UNIT002,2022-04-03
REG1660,SCT211-0554/2024,Cynthia Myers,UNIT006,2023-05-17
REG1661,SCT211-0554/2024,Cynthia Myers,UNIT003,2023-04-08
REG1662,SCT211-0554/2024,Cynthia Myers,UNIT002,2022-11-03
REG1663,SCT211-0555/2021,Manuel Lee,UNIT001,2022-03-10
REG1664,SCT211-0555/2021,Manuel Lee,UNIT005,2024-03-01
REG1665,SCT211-0555/2021,Manuel Lee,UNIT006,2024-06-11
REG1666,SCT211-0556/2021,Heather Wilkins,UNIT004,2022-06-25
REG1667,SCT211-0556/2021,Heather Wilkins,UNIT005,2024-11-18
REG1668,SCT211-0556/2021,Heather Wilkins,UNIT003,2022-07-02
REG1669,SCT211-0557/2023,Amanda Hendrix,UNIT004,2024-01-09
REG1670,SCT211-0557/2023,Amanda Hendrix,UNIT001,2024-06-29
REG1671,SCT211-0557/2023,Amanda Hendrix,UNIT003,2023-10-24
REG1672,SCT211-0558/2022,Sherry Chang,UNIT002,2023-08-05
REG1673,SCT211-0558/2022,Sherry Chang,UNIT003,2024-01-07
REG1674,SCT211-0558/2022,Sherry Chang,UNIT004,2023-01-22
REG1675,SCT211-0559/2021,Katherine Holloway,UNIT006,2022-08-01
REG1676,SCT211-0559/2021,Katherine Holloway,UNIT002,2022-09-25
REG1677,SCT211-0559/2021,Katherine Holloway,UNIT003,2024-12-12
REG1678,SCT211-0560/2022,Andrea Harris,UNIT004,2024-11-10
REG1679,SCT211-0560/2022,Andrea Harris,UNIT006,2022-02-15
REG1680,SCT211-0560/2022,Andrea Harris,UNIT002,2024-05-22
REG1681,SCT211-0561/2021,Daniel Martinez,UNIT002,2023-12-11
REG1682,SCT211-0561/2021,Daniel Martinez,UNIT001,2023-07-04
REG1683,SCT211-0561/2021,Daniel Martinez,UNIT006,2024-10-18
REG1684,SCT211-0562/2022,Bridget Russo,UNIT002,2022-12-29
REG1685,SCT211-0562/2022,Bridget Russo,UNIT001,2023-09-10
REG1686,SCT211-0562/2022,Bridget Russo,UNIT004,2023-08-12
REG1687,SCT211-0563/2022,Curtis Holmes,UNIT005,2022-01-23
REG1688,SCT211-0563/2022,Curtis Holmes,UNIT006,2024-02-19
REG1689,SCT211-0563/2022,Curtis Holmes,UNIT003,2024-01-30
REG1690,SCT211-0564/2024,Jose Benton,UNIT002,2024-12-09
REG1691,SCT211-0564/2024,Jose Benton,UNIT004,2022-04-06
REG1692,SCT211-0564/2024,Jose Benton,UNIT006,2024-12-09
REG1693,SCT211-0565/2024,Katie Powers,UNIT006,2024-12-16
REG1694,SCT211-0565/2024,Katie Powers,UNIT002,2024-03-24
REG1695,SCT211-0565/2024,Katie Powers,UNIT003,2022-05-15
REG1696,SCT211-0566/2021,Tiffany Morales,UNIT002,2022-08-09
REG1697,SCT211-0566/2021,Tiffany Morales,UNIT001,2023-04-08
REG1698,SCT211-0566/2021,Tiffany Morales,UNIT003,2023-11-28
REG1699,SCT211-0567/2024,April Olson,UNIT003,2023-11-02
REG1700,SCT211-0567/2024,April Olson,UNIT002,2024-12-20
REG1701,SCT211-0567/2024,April Olson,UNIT006,2023-10-04
REG1702,SCT211-0568/2024,Sarah Lucas,UNIT002,2023-12-09
REG1703,SCT211-0568/2024,Sarah Lucas,UNIT005,2024-10-30
REG1704,SCT211-0568/2024,Sarah Lucas,UNIT003,2022-03-13
REG1705,SCT211-0569/2024,Daniel Cabrera,UNIT003,2025-01-02
REG1706,SCT211-0569/2024,Daniel Cabrera,UNIT001,2023-01-09
REG1707,SCT211-0569/2024,Daniel Cabrera,UNIT005,2023-12-17
REG1708,SCT211-0570/2021,Tyler Cooper,UNIT003,2023-12-20
REG1709,SCT211-0570/2021,Tyler Cooper,UNIT002,2024-05-01
REG1710,SCT211-0570/2021,Tyler Cooper,UNIT005,2022-03-07
REG1711,SCT211-0571/2022,Lisa Brown,UNIT004,2024-09-09
REG1712,SCT211-0571/2022,Lisa Brown,UNIT005,2024-10-20
REG1713,SCT211-0571/2022,Lisa Brown,UNIT006,2023-10-30
REG1714,SCT211-0572/2021,Brandi Rodriguez,UNIT002,2023-09-05
REG1715,SCT211-0572/2021,Brandi Rodriguez,UNIT001,2022-01-20
REG1716,SCT211-0572/2021,Brandi Rodriguez,UNIT004,2024-04-26
REG1717,SCT211-0573/2024,Rebecca Jackson,UNIT002,2022-01-18
REG1718,SCT211-0573/2024,Rebecca Jackson,UNIT006,2024-09-13
REG1719,SCT211-0573/2024,Rebecca Jackson,UNIT005,2024-07-28
REG1720,SCT211-0574/2021,Elizabeth Kelly,UNIT005,2023-01-08
REG1721,SCT211-0574/2021,Elizabeth Kelly,UNIT001,2023-11-24
REG1722,SCT211-0574/2021,Elizabeth Kelly,UNIT003,2022-05-03
REG1723,SCT211-0575/2024,Roy Lane,UNIT005,2024-07-08
REG1724,SCT211-0575/2024,Roy Lane,UNIT001,2024-11-29
REG1725,SCT211-0575/2024,Roy Lane,UNIT004,2023-09-03
REG1726,SCT211-0576/2022,Chad Welch,UNIT001,2022-06-17
REG1727,SCT211-0576/2022,Chad Welch,UNIT006,2022-06-02
REG1728,SCT211-0576/2022,Chad Welch,UNIT002,2023-02-02
REG1729,SCT211-0577/2023,Samantha Lewis,UNIT001,2024-09-09
REG1730,SCT211-0577/2023,Samantha Lewis,UNIT003,2024-05-08
REG1731,SCT211-0577/2023,Samantha Lewis,UNIT004,2024-06-30
REG1732,SCT211-0578/2024,Jacqueline Anthony,UNIT004,2023-06-14
REG1733,SCT211-0578/2024,Jacqueline Anthony,UNIT005,2024-03-20
REG1734,SCT211-0578/2024,Jacqueline Anthony,UNIT002,2023-05-01
REG1735,SCT211-0579/2024,David Campbell,UNIT003,2023-05-21
REG1736,SCT211-0579/2024,David Campbell,UNIT006,2023-07-29
REG1737,SCT211-0579/2024,David Campbell,UNIT001,2023-10-11
REG1738,SCT211-0580/2022,Tyler King,UNIT004,2023-12-14
REG1739,SCT211-0580/2022,Tyler King,UNIT005,2024-02-12
REG1740,SCT211-0580/2022,Tyler King,UNIT001,2024-01-12
REG1741,SCT211-0581/2021,Michael Moreno,UNIT003,2024-01-23
REG1742,SCT211-0581/2021,Michael Moreno,UNIT005,2023-09-14
REG1743,SCT211-0581/2021,Michael Moreno,UNIT002,2022-06-01
REG1744,SCT211-0582/2022,Samuel Crosby,UNIT002,2022-08-25
REG1745,SCT211-0582/2022,Samuel Crosby,UNIT003,2023-10-19
REG1746,SCT211-0582/2022,Samuel Crosby,UNIT004,2023-01-10
REG1747,SCT211-0583/2024,Valerie Baldwin,UNIT001,2024-07-26
REG1748,SCT211-0583/2024,Valerie Baldwin,UNIT004,2024-09-24
REG1749,SCT211-0583/2024,Valerie Baldwin,UNIT005,2023-10-07
REG1750,SCT211-0584/2024,Michael Perez,UNIT002,2023-02-20
REG1751,SCT211-0584/2024,Michael Perez,UNIT005,2023-02-10
REG1752,SCT211-0584/2024,Michael Perez,UNIT001,2024-01-19
REG1753,SCT211-0585/2021,Matthew Santiago,UNIT002,2024-04-29
REG1754,SCT211-0585/2021,Matthew Santiago,UNIT003,2023-06-11
REG1755,SCT211-0585/2021,Matthew Santiago,UNIT001,2024-06-09
REG1756,SCT211-0586/2021,Tracey Mueller,UNIT001,2024-09-02
REG1757,SCT211-0586/2021,Tracey Mueller,UNIT004,2023-01-09
REG1758,SCT211-0586/2021,Tracey Mueller,UNIT006,2022-02-03
REG1759,SCT211-0587/2022,Donald Scott,UNIT006,2023-12-10
REG1760,SCT211-0587/2022,Donald Scott,UNIT003,2023-10-07
REG1761,SCT211-0587/2022,Donald Scott,UNIT002,2023-04-21
REG1762,SCT211-0588/2021,Mary Wise,UNIT006,2024-05-21
REG1763,SCT211-0588/2021,Mary Wise,UNIT005,2023-08-30
REG1764,SCT211-0588/2021,Mary Wise,UNIT004,2023-08-16
REG1765,SCT211-0589/2023,Katie King,UNIT002,2023-08-04
REG1766,SCT211-0589/2023,Katie King,UNIT006,2023-12-04
REG1767,SCT211-0589/2023,Katie King,UNIT004,2023-08-07
REG1768,SCT211-0590/2023,Edward Singleton,UNIT002,2023-09-12
REG1769,SCT211-0590/2023,Edward Singleton,UNIT003,2022-07-29
REG1770,SCT211-0590/2023,Edward Singleton,UNIT001,2023-06-16
REG1771,SCT211-0591/2023,Brittany Gilmore,UNIT001,2024-03-30
REG1772,SCT211-0591/2023,Brittany Gilmore,UNIT006,2024-11-30
REG1773,SCT211-0591/2023,Brittany Gilmore,UNIT004,2022-11-23
REG1774,SCT211-0592/2023,Andrea Rodriguez,UNIT006,2023-11-17
REG1775,SCT211-0592/2023,Andrea Rodriguez,UNIT002,2023-05-01
REG1776,SCT211-0592/2023,Andrea Rodriguez,UNIT003,2024-09-16
REG1777,SCT211-0593/2024,Amanda Mcdaniel PhD,UNIT003,2022-09-19
REG1778,SCT211-0593/2024,Amanda Mcdaniel PhD,UNIT005,2024-02-20
REG1779,SCT211-0593/2024,Amanda Mcdaniel PhD,UNIT002,2023-11-19
REG1780,SCT211-0594/2022,John Vasquez,UNIT002,2024-12-15
REG1781,SCT211-0594/2022,John Vasquez,UNIT001,2024-08-15
REG1782,SCT211-0594/2022,John Vasquez,UNIT005,2023-07-30
REG1783,SCT211-0595/2021,Robert Russell,UNIT001,2024-03-01
REG1784,SCT211-0595/2021,Robert Russell,UNIT003,2022-02-27
REG1785,SCT211-0595/2021,Robert Russell,UNIT004,2024-12-28
REG1786,SCT211-0596/2021,Isabella Gonzalez,UNIT001,2023-10-13
REG1787,SCT211-0596/2021,Isabella Gonzalez,UNIT006,2024-05-05
REG1788,SCT211-0596/2021,Isabella Gonzalez,UNIT005,2024-01-23
REG1789,SCT211-0597/2024,Leslie Lee,UNIT005,2024-03-30
REG1790,SCT211-0597/2024,Leslie Lee,UNIT001,2023-08-14
REG1791,SCT211-0597/2024,Leslie Lee,UNIT006,2023-09-11
REG1792,SCT211-0598/2024,Michael Crawford,UNIT004,2022-05-19
REG1793,SCT211-0598/2024,Michael Crawford,UNIT003,2024-09-20
REG1794,SCT211-0598/2024,Michael Crawford,UNIT002,2022-01-29
REG1795,SCT211-0599/2024,Hector Carney,UNIT002,2024-02-06
REG1796,SCT211-0599/2024,Hector Carney,UNIT006,2024-03-24
REG1797,SCT211-0599/2024,Hector Carney,UNIT001,2024-04-06
REG1798,SCT211-0600/2024,Kenneth Jimenez,UNIT005,2023-07-27
REG1799,SCT211-0600/2024,Kenneth Jimenez,UNIT004,2023-12-31
REG1800,SCT211-0600/2024,Kenneth Jimenez,UNIT006,2024-06-29
REG1801,SCT211-0601/2021,Dorothy Mcmahon,UNIT004,2023-09-05
REG1802,SCT211-0601/2021,Dorothy Mcmahon,UNIT006,2022-11-24
REG1803,SCT211-0601/2021,Dorothy Mcmahon,UNIT005,2023-04-20
REG1804,SCT211-0602/2024,Cory Richardson,UNIT001,2023-01-14
REG1805,SCT211-0602/2024,Cory Richardson,UNIT004,2022-07-08
REG1806,SCT211-0602/2024,Cory Richardson,UNIT003,2024-06-11
REG1807,SCT211-0603/2022,Alyssa Briggs,UNIT005,2023-03-16
REG1808,SCT211-0603/2022,Alyssa Briggs,UNIT003,2023-02-21
REG1809,SCT211-0603/2022,Alyssa Briggs,UNIT004,2022-05-08
REG1810,SCT211-0604/2021,Brittany Horton,UNIT005,2022-05-16
REG1811,SCT211-0604/2021,Brittany Horton,UNIT002,2023-05-29
REG1812,SCT211-0604/2021,Brittany Horton,UNIT006,2022-12-02
REG1813,SCT211-0605/2021,Linda James,UNIT003,2022-10-20
REG1814,SCT211-0605/2021,Linda James,UNIT001,2024-03-17
REG1815,SCT211-0605/2021,Linda James,UNIT004,2022-12-26
REG1816,SCT211-0606/2023,Jeffrey Chandler,UNIT001,2024-04-01
REG1817,SCT211-0606/2023,Jeffrey Chandler,UNIT005,2023-09-23
REG1818,SCT211-0606/2023,Jeffrey Chandler,UNIT003,2023-08-22
REG1819,SCT211-0607/2021,James Simpson,UNIT005,2023-10-31
REG1820,SCT211-0607/2021,James Simpson,UNIT003,2022-01-18
REG1821,SCT211-0607/2021,James Simpson,UNIT001,2022-10-05
REG1822,SCT211-0608/2022,Sherry Martin,UNIT003,2024-03-15
REG1823,SCT211-0608/2022,Sherry Martin,UNIT004,2024-08-29
REG1824,SCT211-0608/2022,Sherry Martin,UNIT002,2022-09-30
REG1825,SCT211-0609/2021,Wyatt Hunt,UNIT005,2024-10-25
REG1826,SCT211-0609/2021,Wyatt Hunt,UNIT006,2023-08-04
REG1827,SCT211-0609/2021,Wyatt Hunt,UNIT001,2023-01-10
REG1828,SCT211-0610/2023,Karen Kemp PhD,UNIT005,2024-08-14
REG1829,SCT211-0610/2023,Karen Kemp PhD,UNIT003,2022-09-06
REG1830,SCT211-0610/2023,Karen Kemp PhD,UNIT001,2024-04-13
REG1831,SCT211-0611/2022,Evan Mckenzie,UNIT006,2022-04-19
REG1832,SCT211-0611/2022,Evan Mckenzie,UNIT001,2022-08-29
REG1833,SCT211-0611/2022,Evan Mckenzie,UNIT004,2024-09-28
REG1834,SCT211-0612/2021,Cynthia Rodriguez,UNIT002,2024-09-29
REG1835,SCT211-0612/2021,Cynthia Rodriguez,UNIT006,2022-03-05
REG1836,SCT211-0612/2021,Cynthia Rodriguez,UNIT004,2024-05-13
REG1837,SCT211-0613/2022,Miss Emily Perry MD,UNIT005,2024-01-20
REG1838,SCT211-0613/2022,Miss Emily Perry MD,UNIT006,2024-11-09
REG1839,SCT211-0613/2022,Miss Emily Perry MD,UNIT004,2024-06-08
REG1840,SCT211-0614/2024,Brooke Zamora,UNIT003,2024-03-28
REG1841,SCT211-0614/2024,Brooke Zamora,UNIT004,2024-11-12
REG1842,SCT211-0614/2024,Brooke Zamora,UNIT001,2024-06-17
REG1843,SCT211-0615/2024,Cody Soto,UNIT001,2024-01-02
REG1844,SCT211-0615/2024,Cody Soto,UNIT004,2024-07-18
REG1845,SCT211-0615/2024,Cody Soto,UNIT003,2024-08-03
REG1846,SCT211-0616/2023,Sean Dorsey,UNIT001,2022-06-27
REG1847,SCT211-0616/2023,Sean Dorsey,UNIT005,2024-05-15
REG1848,SCT211-0616/2023,Sean Dorsey,UNIT004,2022-12-05
REG1849,SCT211-0617/2021,Shelly Wallace,UNIT002,2022-08-26
REG1850,SCT211-0617/2021,Shelly Wallace,UNIT006,2023-08-25
REG1851,SCT211-0617/2021,Shelly Wallace,UNIT003,2022-04-01
REG1852,SCT211-0618/2023,Hayley Choi,UNIT004,2024-07-01
REG1853,SCT211-0618/2023,Hayley Choi,UNIT005,2023-07-14
REG1854,SCT211-0618/2023,Hayley Choi,UNIT002,2022-11-18
REG1855,SCT211-0619/2022,Tina Fritz,UNIT005,2023-04-30
REG1856,SCT211-0619/2022,Tina Fritz,UNIT002,2022-01-22
REG1857,SCT211-0619/2022,Tina Fritz,UNIT003,2022-06-27
REG1858,SCT211-0620/2021,Joel Mclaughlin,UNIT002,2022-09-08
REG1859,SCT211-0620/2021,Joel Mclaughlin,UNIT006,2022-03-25
