result_ID,student_ID,student_name,unit_ID,marks,grade
RES0382,SCT211-0064/2021,Rebecca Stephens,UNIT004,94.56,A
RES0383,SCT211-0064/2021,Rebecca Stephens,UNIT005,93.99,A
RES0384,SCT211-0064/2021,Rebecca Stephens,UNIT006,87.25,A
RES0385,SCT211-0065/2022,Abigail Robinson,UNIT001,43.67,D
RES0386,SCT211-0065/2022,Abigail Robinson,UNIT002,44.19,D
RES0387,SCT211-0065/2022,Abigail Robinson,UNIT003,91.99,A
RES0388,SCT211-0065/2022,Abigail Robinson,UNIT004,95.57,A
RES0389,SCT211-0065/2022,Abigail Robinson,UNIT005,95.39,A
RES0390,SCT211-0065/2022,Abigail Robinson,UNIT006,56.78,C
RES0391,SCT211-0066/2024,Chelsea Michael,UNIT001,64.51,B
RES0392,SCT211-0066/2024,Chelsea Michael,UNIT002,48.19,D
RES0393,SCT211-0066/2024,Chelsea Michael,UNIT003,65.51,B
RES0394,SCT211-0066/2024,Chelsea Michael,UNIT004,56.33,C
RES0395,SCT211-0066/2024,Chelsea Michael,UNIT005,62.48,B
RES0396,SCT211-0066/2024,Chelsea Michael,UNIT006,51.5,C
RES0397,SCT211-0067/2023,Ronald Reese,UNIT001,89.18,A
RES0398,SCT211-0067/2023,Ronald Reese,UNIT002,60.15,B
RES0399,SCT211-0067/2023,Ronald Reese,UNIT003,45.95,D
RES0400,SCT211-0067/2023,Ronald Reese,UNIT004,68.9,B
RES0401,SCT211-0067/2023,Ronald Reese,UNIT005,95.22,A
RES0402,SCT211-0067/2023,Ronald Reese,UNIT006,57.26,C
RES0403,SCT211-0068/2023,Patricia Obrien,UNIT001,99.36,A
RES0404,SCT211-0068/2023,Patricia Obrien,UNIT002,48.7,D
RES0405,SCT211-0068/2023,Patricia Obrien,UNIT003,81.34,A
RES0406,SCT211-0068/2023,Patricia Obrien,UNIT004,75.53,A
RES0407,SCT211-0068/2023,Patricia Obrien,UNIT005,54.87,C
RES0408,SCT211-0068/2023,Patricia Obrien,UNIT006,98.74,A
RES0409,SCT211-0069/2023,Jason Gates,UNIT001,93.91,A
RES0410,SCT211-0069/2023,Jason Gates,UNIT002,80.73,A
RES0411,SCT211-0069/2023,Jason Gates,UNIT003,87.79,A
RES0412,SCT211-0069/2023,Jason Gates,UNIT004,65.27,B
RES0413,SCT211-0069/2023,Jason Gates,UNIT005,53.45,C
RES0414,SCT211-0069/2023,Jason Gates,UNIT006,66.06,B
RES0415,SCT211-0070/2024,Taylor Ryan,UNIT001,66.53,B
RES0416,SCT211-0070/2024,Taylor Ryan,UNIT002,43.26,D
RES0417,SCT211-0070/2024,Taylor Ryan,UNIT003,58.99,C
RES0418,SCT211-0070/2024,Taylor Ryan,UNIT004,62.46,B
RES0419,SCT211-0070/2024,Taylor Ryan,UNIT005,63.91,B
RES0420,SCT211-0070/2024,Taylor Ryan,UNIT006,91.9,A
RES0421,SCT211-0071/2024,Juan Rogers,UNIT001,44.74,D
RES0422,SCT211-0071/2024,Juan Rogers,UNIT002,55.45,C
RES0423,SCT211-0071/2024,Juan Rogers,UNIT003,40.02,D
RES0424,SCT211-0071/2024,Juan Rogers,UNIT004,40.74,D
RES0425,SCT211-0071/2024,Juan Rogers,UNIT005,55.16,C
RES0426,SCT211-0071/2024,Juan Rogers,UNIT006,52.19,C
RES0427,SCT211-0072/2022,Shannon Carpenter,UNIT001,69.83,B
RES0428,SCT211-0072/2022,Shannon Carpenter,UNIT002,73.13,A
RES0429,SCT211-0072/2022,Shannon Carpenter,UNIT003,84.88,A
RES0430,SCT211-0072/2022,Shannon Carpenter,UNIT004,88.81,A
RES0431,SCT211-0072/2022,Shannon Carpenter,UNIT005,98.67,A
RES0432,SCT211-0072/2022,Shannon Carpenter,UNIT006,81.0,A
RES0433,SCT211-0073/2024,Kimberly Clark,UNIT001,49.58,D
RES0434,SCT211-0073/2024,Kimberly Clark,UNIT002,99.68,A
RES0435,SCT211-0073/2024,Kimberly Clark,UNIT003,78.05,A
RES0436,SCT211-0073/2024,Kimberly Clark,UNIT004,45.03,D
RES0437,SCT211-0073/2024,Kimberly Clark,UNIT005,54.14,C
RES0438,SCT211-0073/2024,Kimberly Clark,UNIT006,75.04,A
RES0439,SCT211-0074/2024,Taylor Odonnell,UNIT001,51.31,C
RES0440,SCT211-0074/2024,Taylor Odonnell,UNIT002,59.85,C
RES0441,SCT211-0074/2024,Taylor Odonnell,UNIT003,56.56,C
RES0442,SCT211-0074/2024,Taylor Odonnell,UNIT004,81.85,A
RES0443,SCT211-0074/2024,Taylor Odonnell,UNIT005,56.57,C
RES0444,SCT211-0074/2024,Taylor Odonnell,UNIT006,60.47,B
RES0445,SCT211-0075/2022,Alexandra Sellers,UNIT001,61.11,B
RES0446,SCT211-0075/2022,Alexandra Sellers,UNIT002,85.55,A
RES0447,SCT211-0075/2022,Alexandra Sellers,UNIT003,89.71,A
RES0448,SCT211-0075/2022,Alexandra Sellers,UNIT004,61.86,B
RES0449,SCT211-0075/2022,Alexandra Sellers,UNIT005,93.73,A
RES0450,SCT211-0075/2022,Alexandra Sellers,UNIT006,40.01,D
RES0451,SCT211-0076/2021,Yesenia Shah,UNIT001,45.42,D
RES0452,SCT211-0076/2021,Yesenia Shah,UNIT002,78.46,A
RES0453,SCT211-0076/2021,Yesenia Shah,UNIT003,40.82,D
RES0454,SCT211-0076/2021,Yesenia Shah,UNIT004,57.69,C
RES0455,SCT211-0076/2021,Yesenia Shah,UNIT005,80.11,A
RES0456,SCT211-0076/2021,Yesenia Shah,UNIT006,40.33,D
RES0457,SCT211-0077/2024,Anne Phillips,UNIT001,48.5,D
RES0458,SCT211-0077/2024,Anne Phillips,UNIT002,96.64,A
RES0459,SCT211-0077/2024,Anne Phillips,UNIT003,68.35,B
RES0460,SCT211-0077/2024,Anne Phillips,UNIT004,57.9,C
RES0461,SCT211-0077/2024,Anne Phillips,UNIT005,51.34,C
RES0462,SCT211-0077/2024,Anne Phillips,UNIT006,65.54,B
RES0463,SCT211-0078/2024,Richard Stewart,UNIT001,80.52,A
RES0464,SCT211-0078/2024,Richard Stewart,UNIT002,93.44,A
RES0465,SCT211-0078/2024,Richard Stewart,UNIT003,68.23,B
RES0466,SCT211-0078/2024,Richard Stewart,UNIT004,65.56,B
RES0467,SCT211-0078/2024,Richard Stewart,UNIT005,90.65,A
RES0468,SCT211-0078/2024,Richard Stewart,UNIT006,68.43,B
RES0469,SCT211-0079/2021,Kerry Johnson,UNIT001,80.5,A
RES0470,SCT211-0079/2021,Kerry Johnson,UNIT002,80.4,A
RES0471,SCT211-0079/2021,Kerry Johnson,UNIT003,79.8,A
RES0472,SCT211-0079/2021,Kerry Johnson,UNIT004,64.84,B
RES0473,SCT211-0079/2021,Kerry Johnson,UNIT005,42.1,D
RES0474,SCT211-0079/2021,Kerry Johnson,UNIT006,43.25,D
RES0475,SCT211-0080/2023,Adrian Norris,UNIT001,85.54,A
RES0476,SCT211-0080/2023,Adrian Norris,UNIT002,84.39,A
RES0477,SCT211-0080/2023,Adrian Norris,UNIT003,44.08,D
RES0478,SCT211-0080/2023,Adrian Norris,UNIT004,97.92,A
RES0479,SCT211-0080/2023,Adrian Norris,UNIT005,60.97,B
RES0480,SCT211-0080/2023,Adrian Norris,UNIT006,76.97,A
RES0481,SCT211-0081/2022,Jennifer Reed,UNIT001,99.13,A
RES0482,SCT211-0081/2022,Jennifer Reed,UNIT002,97.01,A
RES0483,SCT211-0081/2022,Jennifer Reed,UNIT003,99.06,A
RES0484,SCT211-0081/2022,Jennifer Reed,UNIT004,57.35,C
RES0485,SCT211-0081/2022,Jennifer Reed,UNIT005,81.09,A
RES0486,SCT211-0081/2022,Jennifer Reed,UNIT006,88.81,A
RES0487,SCT211-0082/2021,Jon Harris,UNIT001,74.87,A
RES0488,SCT211-0082/2021,Jon Harris,UNIT002,55.65,C
RES0489,SCT211-0082/2021,Jon Harris,UNIT003,41.04,D
RES0490,SCT211-0082/2021,Jon Harris,UNIT004,49.65,D
RES0491,SCT211-0082/2021,Jon Harris,UNIT005,82.33,A
RES0492,SCT211-0082/2021,Jon Harris,UNIT006,47.73,D
RES0493,SCT211-0083/2023,Jessica Dixon,UNIT001,79.07,A
RES0494,SCT211-0083/2023,Jessica Dixon,UNIT002,91.23,A
RES0495,SCT211-0083/2023,Jessica Dixon,UNIT003,55.87,C
RES0496,SCT211-0083/2023,Jessica Dixon,UNIT004,98.05,A
RES0497,SCT211-0083/2023,Jessica Dixon,UNIT005,67.35,B
RES0498,SCT211-0083/2023,Jessica Dixon,UNIT006,66.66,B
RES0499,SCT211-0084/2023,Bryan Parker,UNIT001,71.76,A
RES0500,SCT211-0084/2023,Bryan Parker,UNIT002,45.76,D
RES0501,SCT211-0084/2023,Bryan Parker,UNIT003,60.38,B
RES0502,SCT211-0084/2023,Bryan Parker,UNIT004,68.7,B
RES0503,SCT211-0084/2023,Bryan Parker,UNIT005,83.22,A
RES0504,SCT211-0084/2023,Bryan Parker,UNIT006,46.07,D
RES0505,SCT211-0085/2021,Dylan Mcbride,UNIT001,57.57,C
RES0506,SCT211-0085/2021,Dylan Mcbride,UNIT002,82.4,A
RES0507,SCT211-0085/2021,Dylan Mcbride,UNIT003,54.15,C
RES0508,SCT211-0085/2021,Dylan Mcbride,UNIT004,78.19,A
RES0509,SCT211-0085/2021,Dylan Mcbride,UNIT005,75.42,A
RES0510,SCT211-0085/2021,Dylan Mcbride,UNIT006,46.73,D
RES0511,SCT211-0086/2023,Patrick Edwards,UNIT001,47.18,D
RES0512,SCT211-0086/2023,Patrick Edwards,UNIT002,42.33,D
RES0513,SCT211-0086/2023,Patrick Edwards,UNIT003,92.15,A
RES0514,SCT211-0086/2023,Patrick Edwards,UNIT004,77.77,A
RES0515,SCT211-0086/2023,Patrick Edwards,UNIT005,40.75,D
RES0516,SCT211-0086/2023,Patrick Edwards,UNIT006,44.38,D
RES0517,SCT211-0087/2023,Bryan Thomas,UNIT001,51.21,C
RES0518,SCT211-0087/2023,Bryan Thomas,UNIT002,77.62,A
RES0519,SCT211-0087/2023,Bryan Thomas,UNIT003,40.76,D
RES0520,SCT211-0087/2023,Bryan Thomas,UNIT004,84.79,A
RES0521,SCT211-0087/2023,Bryan Thomas,UNIT005,72.69,A
RES0522,SCT211-0087/2023,Bryan Thomas,UNIT006,50.26,C
RES0523,SCT211-0088/2021,Anthony Brooks,UNIT001,85.52,A
RES0524,SCT211-0088/2021,Anthony Brooks,UNIT002,90.35,A
RES0525,SCT211-0088/2021,Anthony Brooks,UNIT003,77.16,A
RES0526,SCT211-0088/2021,Anthony Brooks,UNIT004,59.63,C
RES0527,SCT211-0088/2021,Anthony Brooks,UNIT005,56.76,C
RES0528,SCT211-0088/2021,Anthony Brooks,UNIT006,72.07,A
RES0529,SCT211-0089/2022,Jennifer Jackson,UNIT001,78.87,A
RES0530,SCT211-0089/2022,Jennifer Jackson,UNIT002,68.97,B
RES0531,SCT211-0089/2022,Jennifer Jackson,UNIT003,51.99,C
RES0532,SCT211-0089/2022,Jennifer Jackson,UNIT004,79.5,A
RES0533,SCT211-0089/2022,Jennifer Jackson,UNIT005,53.67,C
RES0534,SCT211-0089/2022,Jennifer Jackson,UNIT006,88.84,A
RES0535,SCT211-0090/2022,Michelle Hicks,UNIT001,89.15,A
RES0536,SCT211-0090/2022,Michelle Hicks,UNIT002,55.81,C
RES0537,SCT211-0090/2022,Michelle Hicks,UNIT003,57.5,C
RES0538,SCT211-0090/2022,Michelle Hicks,UNIT004,76.39,A
RES0539,SCT211-0090/2022,Michelle Hicks,UNIT005,97.55,A
RES0540,SCT211-0090/2022,Michelle Hicks,UNIT006,69.76,B
RES0541,SCT211-0091/2021,Amber Brown,UNIT001,51.7,C
RES0542,SCT211-0091/2021,Amber Brown,UNIT002,93.99,A
RES0543,SCT211-0091/2021,Amber Brown,UNIT003,89.53,A
RES0544,SCT211-0091/2021,Amber Brown,UNIT004,83.22,A
RES0545,SCT211-0091/2021,Amber Brown,UNIT005,94.56,A
RES0546,SCT211-0091/2021,Amber Brown,UNIT006,58.05,C
RES0547,SCT211-0092/2022,Samuel Holder,UNIT001,86.36,A
RES0548,SCT211-0092/2022,Samuel Holder,UNIT002,56.27,C
RES0549,SCT211-0092/2022,Samuel Holder,UNIT003,44.98,D
RES0550,SCT211-0092/2022,Samuel Holder,UNIT004,64.29,B
RES0551,SCT211-0092/2022,Samuel Holder,UNIT005,55.53,C
RES0552,SCT211-0092/2022,Samuel Holder,UNIT006,48.6,D
RES0553,SCT211-0093/2021,Stacey Adams,UNIT001,99.08,A
RES0554,SCT211-0093/2021,Stacey Adams,UNIT002,87.84,A
RES0555,SCT211-0093/2021,Stacey Adams,UNIT003,92.26,A
RES0556,SCT211-0093/2021,Stacey Adams,UNIT004,61.26,B
RES0557,SCT211-0093/2021,Stacey Adams,UNIT005,80.46,A
RES0558,SCT211-0093/2021,Stacey Adams,UNIT006,67.03,B
RES0559,SCT211-0094/2022,Alex Mahoney,UNIT001,58.68,C
RES0560,SCT211-0094/2022,Alex Mahoney,UNIT002,99.05,A
RES0561,SCT211-0094/2022,Alex Mahoney,UNIT003,59.78,C
RES0562,SCT211-0094/2022,Alex Mahoney,UNIT004,83.41,A
RES0563,SCT211-0094/2022,Alex Mahoney,UNIT005,72.12,A
RES0564,SCT211-0094/2022,Alex Mahoney,UNIT006,76.75,A
RES0565,SCT211-0095/2023,Bruce Flores,UNIT001,41.35,D
RES0566,SCT211-0095/2023,Bruce Flores,UNIT002,65.62,B
RES0567,SCT211-0095/2023,Bruce Flores,UNIT003,90.81,A
RES0568,SCT211-0095/2023,Bruce Flores,UNIT004,97.19,A
RES0569,SCT211-0095/2023,Bruce Flores,UNIT005,89.66,A
RES0570,SCT211-0095/2023,Bruce Flores,UNIT006,56.48,C
RES0571,SCT211-0096/2021,Rebekah Brown,UNIT001,66.19,B
RES0572,SCT211-0096/2021,Rebekah Brown,UNIT002,51.91,C
RES0573,SCT211-0096/2021,Rebekah Brown,UNIT003,64.95,B
RES0574,SCT211-0096/2021,Rebekah Brown,UNIT004,89.39,A
RES0575,SCT211-0096/2021,Rebekah Brown,UNIT005,70.0,A
RES0576,SCT211-0096/2021,Rebekah Brown,UNIT006,66.55,B
RES0577,SCT211-0097/2021,Jesse Medina DDS,UNIT001,70.81,A
RES0578,SCT211-0097/2021,Jesse Medina DDS,UNIT002,80.54,A
RES0579,SCT211-0097/2021,Jesse Medina DDS,UNIT003,74.01,A
RES0580,SCT211-0097/2021,Jesse Medina DDS,UNIT004,95.87,A
RES0581,SCT211-0097/2021,Jesse Medina DDS,UNIT005,69.27,B
RES0582,SCT211-0097/2021,Jesse Medina DDS,UNIT006,44.88,D
RES0583,SCT211-0098/2022,John Kelly,UNIT001,96.14,A
RES0584,SCT211-0098/2022,John Kelly,UNIT002,57.95,C
RES0585,SCT211-0098/2022,John Kelly,UNIT003,65.65,B
RES0586,SCT211-0098/2022,John Kelly,UNIT004,82.83,A
RES0587,SCT211-0098/2022,John Kelly,UNIT005,80.06,A
RES0588,SCT211-0098/2022,John Kelly,UNIT006,95.71,A
RES0589,SCT211-0099/2021,Teresa Schneider,UNIT001,60.42,B
RES0590,SCT211-0099/2021,Teresa Schneider,UNIT002,53.77,C
RES0591,SCT211-0099/2021,Teresa Schneider,UNIT003,52.21,C
RES0592,SCT211-0099/2021,Teresa Schneider,UNIT004,45.57,D
RES0593,SCT211-0099/2021,Teresa Schneider,UNIT005,45.11,D
RES0594,SCT211-0099/2021,Teresa Schneider,UNIT006,47.08,D
RES0595,SCT211-0100/2021,Daniel Johnson,UNIT001,89.04,A
RES0596,SCT211-0100/2021,Daniel Johnson,UNIT002,60.91,B
RES0597,SCT211-0100/2021,Daniel Johnson,UNIT003,94.0,A
RES0598,SCT211-0100/2021,Daniel Johnson,UNIT004,77.47,A
RES0599,SCT211-0100/2021,Daniel Johnson,UNIT005,45.39,D
RES0600,SCT211-0100/2021,Daniel Johnson,UNIT006,52.19,C
RES0601,SCT211-0101/2022,Daniel Wise,UNIT001,55.16,C
RES0602,SCT211-0101/2022,Daniel Wise,UNIT002,54.04,C
RES0603,SCT211-0101/2022,Daniel Wise,UNIT003,55.27,C
RES0604,SCT211-0101/2022,Daniel Wise,UNIT004,61.73,B
RES0605,SCT211-0101/2022,Daniel Wise,UNIT005,61.79,B
RES0606,SCT211-0101/2022,Daniel Wise,UNIT006,58.81,C
RES0607,SCT211-0102/2023,Michael Boyer,UNIT001,84.26,A
RES0608,SCT211-0102/2023,Michael Boyer,UNIT002,63.29,B
RES0609,SCT211-0102/2023,Michael Boyer,UNIT003,93.43,A
RES0610,SCT211-0102/2023,Michael Boyer,UNIT004,97.43,A
RES0611,SCT211-0102/2023,Michael Boyer,UNIT005,92.19,A
RES0612,SCT211-0102/2023,Michael Boyer,UNIT006,82.64,A
RES0613,SCT211-0103/2022,Phillip Campbell,UNIT001,45.75,D
RES0614,SCT211-0103/2022,Phillip Campbell,UNIT002,71.25,A
RES0615,SCT211-0103/2022,Phillip Campbell,UNIT003,65.59,B
RES0616,SCT211-0103/2022,Phillip Campbell,UNIT004,72.93,A
RES0617,SCT211-0103/2022,Phillip Campbell,UNIT005,54.71,C
RES0618,SCT211-0103/2022,Phillip Campbell,UNIT006,88.16,A
RES0619,SCT211-0104/2022,Elizabeth Marsh,UNIT001,96.12,A
RES0620,SCT211-0104/2022,Elizabeth Marsh,UNIT002,59.81,C
RES0621,SCT211-0104/2022,Elizabeth Marsh,UNIT003,70.92,A
RES0622,SCT211-0104/2022,Elizabeth Marsh,UNIT004,57.87,C
RES0623,SCT211-0104/2022,Elizabeth Marsh,UNIT005,80.6,A
RES0624,SCT211-0104/2022,Elizabeth Marsh,UNIT006,49.07,D
RES0625,SCT211-0105/2021,Miguel Arias,UNIT001,88.43,A
RES0626,SCT211-0105/2021,Miguel Arias,UNIT002,77.47,A
RES0627,SCT211-0105/2021,Miguel Arias,UNIT003,59.75,C
RES0628,SCT211-0105/2021,Miguel Arias,UNIT004,64.32,B
RES0629,SCT211-0105/2021,Miguel Arias,UNIT005,91.02,A
RES0630,SCT211-0105/2021,Miguel Arias,UNIT006,80.85,A
RES0631,SCT211-0106/2022,Veronica Haynes,UNIT001,51.78,C
RES0632,SCT211-0106/2022,Veronica Haynes,UNIT002,88.76,A
RES0633,SCT211-0106/2022,Veronica Haynes,UNIT003,99.91,A
RES0634,SCT211-0106/2022,Veronica Haynes,UNIT004,99.18,A
RES0635,SCT211-0106/2022,Veronica Haynes,UNIT005,69.47,B
RES0636,SCT211-0106/2022,Veronica Haynes,UNIT006,72.48,A
RES0637,SCT211-0107/2021,Jasmine Conner,UNIT001,75.56,A
RES0638,SCT211-0107/2021,Jasmine Conner,UNIT002,76.68,A
RES0639,SCT211-0107/2021,Jasmine Conner,UNIT003,64.77,B
RES0640,SCT211-0107/2021,Jasmine Conner,UNIT004,90.97,A
RES0641,SCT211-0107/2021,Jasmine Conner,UNIT005,61.75,B
RES0642,SCT211-0107/2021,Jasmine Conner,UNIT006,41.26,D
RES0643,SCT211-0108/2022,William Greene,UNIT001,81.66,A
RES0644,SCT211-0108/2022,William Greene,UNIT002,90.53,A
RES0645,SCT211-0108/2022,William Greene,UNIT003,41.84,D
RES0646,SCT211-0108/2022,William Greene,UNIT004,94.77,A
RES0647,SCT211-0108/2022,William Greene,UNIT005,98.2,A
RES0648,SCT211-0108/2022,William Greene,UNIT006,95.08,A
RES0649,SCT211-0109/2024,Amanda Baker,UNIT001,87.44,A
RES0650,SCT211-0109/2024,Amanda Baker,UNIT002,76.99,A
RES0651,SCT211-0109/2024,Amanda Baker,UNIT003,85.22,A
RES0652,SCT211-0109/2024,Amanda Baker,UNIT004,43.32,D
RES0653,SCT211-0109/2024,Amanda Baker,UNIT005,89.34,A
RES0654,SCT211-0109/2024,Amanda Baker,UNIT006,91.35,A
RES0655,SCT211-0110/2022,Whitney Bartlett,UNIT001,63.0,B
RES0656,SCT211-0110/2022,Whitney Bartlett,UNIT002,90.65,A
RES0657,SCT211-0110/2022,Whitney Bartlett,UNIT003,42.1,D
RES0658,SCT211-0110/2022,Whitney Bartlett,UNIT004,44.97,D
RES0659,SCT211-0110/2022,Whitney Bartlett,UNIT005,91.79,A
RES0660,SCT211-0110/2022,Whitney Bartlett,UNIT006,71.77,A
RES0661,SCT211-0111/2021,Brittany Liu,UNIT001,79.24,A
RES0662,SCT211-0111/2021,Brittany Liu,UNIT002,93.77,A
RES0663,SCT211-0111/2021,Brittany Liu,UNIT003,51.21,C
RES0664,SCT211-0111/2021,Brittany Liu,UNIT004,75.1,A
RES0665,SCT211-0111/2021,Brittany Liu,UNIT005,62.82,B
RES0666,SCT211-0111/2021,Brittany Liu,UNIT006,46.13,D
RES0667,SCT211-0112/2021,Veronica Becker,UNIT001,54.72,C
RES0668,SCT211-0112/2021,Veronica Becker,UNIT002,98.1,A
RES0669,SCT211-0112/2021,Veronica Becker,UNIT003,79.95,A
RES0670,SCT211-0112/2021,Veronica Becker,UNIT004,78.62,A
RES0671,SCT211-0112/2021,Veronica Becker,UNIT005,74.46,A
RES0672,SCT211-0112/2021,Veronica Becker,UNIT006,52.63,C
RES0673,SCT211-0113/2022,Erin Jones,UNIT001,66.07,B
RES0674,SCT211-0113/2022,Erin Jones,UNIT002,80.61,A
RES0675,SCT211-0113/2022,Erin Jones,UNIT003,86.35,A
RES0676,SCT211-0113/2022,Erin Jones,UNIT004,41.04,D
RES0677,SCT211-0113/2022,Erin Jones,UNIT005,89.44,A
RES0678,SCT211-0113/2022,Erin Jones,UNIT006,56.63,C
RES0679,SCT211-0114/2024,Roberto Mcguire,UNIT001,49.79,D
RES0680,SCT211-0114/2024,Roberto Mcguire,UNIT002,54.3,C
RES0681,SCT211-0114/2024,Roberto Mcguire,UNIT003,81.47,A
RES0682,SCT211-0114/2024,Roberto Mcguire,UNIT004,48.36,D
RES0683,SCT211-0114/2024,Roberto Mcguire,UNIT005,99.2,A
RES0684,SCT211-0114/2024,Roberto Mcguire,UNIT006,59.23,C
RES0685,SCT211-0115/2022,Jessica Smith,UNIT001,94.83,A
RES0686,SCT211-0115/2022,Jessica Smith,UNIT002,48.7,D
RES0687,SCT211-0115/2022,Jessica Smith,UNIT003,54.87,C
RES0688,SCT211-0115/2022,Jessica Smith,UNIT004,68.52,B
RES0689,SCT211-0115/2022,Jessica Smith,UNIT005,77.45,A
RES0690,SCT211-0115/2022,Jessica Smith,UNIT006,73.24,A
RES0691,SCT211-0116/2023,Thomas Poole,UNIT001,60.66,B
RES0692,SCT211-0116/2023,Thomas Poole,UNIT002,67.58,B
RES0693,SCT211-0116/2023,Thomas Poole,UNIT003,88.23,A
RES0694,SCT211-0116/2023,Thomas Poole,UNIT004,50.11,C
RES0695,SCT211-0116/2023,Thomas Poole,UNIT005,75.24,A
RES0696,SCT211-0116/2023,Thomas Poole,UNIT006,88.13,A
RES0697,SCT211-0117/2023,Jodi Jones,UNIT001,61.12,B
RES0698,SCT211-0117/2023,Jodi Jones,UNIT002,49.82,D
RES0699,SCT211-0117/2023,Jodi Jones,UNIT003,69.61,B
RES0700,SCT211-0117/2023,Jodi Jones,UNIT004,75.74,A
RES0701,SCT211-0117/2023,Jodi Jones,UNIT005,81.09,A
RES0702,SCT211-0117/2023,Jodi Jones,UNIT006,77.62,A
RES0703,SCT211-0118/2024,Tami Ross,UNIT001,69.49,B
RES0704,SCT211-0118/2024,Tami Ross,UNIT002,61.72,B
RES0705,SCT211-0118/2024,Tami Ross,UNIT003,90.79,A
RES0706,SCT211-0118/2024,Tami Ross,UNIT004,79.05,A
RES0707,SCT211-0118/2024,Tami Ross,UNIT005,63.9,B
RES0708,SCT211-0118/2024,Tami Ross,UNIT006,75.85,A
RES0709,SCT211-0119/2024,Martha Mcgee,UNIT001,44.39,D
RES0710,SCT211-0119/2024,Martha Mcgee,UNIT002,62.66,B
RES0711,SCT211-0119/2024,Martha Mcgee,UNIT003,64.74,B
RES0712,SCT211-0119/2024,Martha Mcgee,UNIT004,46.31,D
RES0713,SCT211-0119/2024,Martha Mcgee,UNIT005,90.1,A
RES0714,SCT211-0119/2024,Martha Mcgee,UNIT006,77.52,A
RES0715,SCT211-0120/2023,Belinda Knight,UNIT001,48.86,D
RES0716,SCT211-0120/2023,Belinda Knight,UNIT002,79.67,A
RES0717,SCT211-0120/2023,Belinda Knight,UNIT003,72.13,A
RES0718,SCT211-0120/2023,Belinda Knight,UNIT004,72.62,A
RES0719,SCT211-0120/2023,Belinda Knight,UNIT005,76.43,A
RES0720,SCT211-0120/2023,Belinda Knight,UNIT006,58.75,C
RES0721,SCT211-0121/2023,Kimberly Roberts,UNIT001,68.22,B
RES0722,SCT211-0121/2023,Kimberly Roberts,UNIT002,79.78,A
RES0723,SCT211-0121/2023,Kimberly Roberts,UNIT003,72.29,A
RES0724,SCT211-0121/2023,Kimberly Roberts,UNIT004,89.84,A
RES0725,SCT211-0121/2023,Kimberly Roberts,UNIT005,45.05,D
RES0726,SCT211-0121/2023,Kimberly Roberts,UNIT006,65.39,B
RES0727,SCT211-0122/2024,Sean Hicks,UNIT001,76.99,A
RES0728,SCT211-0122/2024,Sean Hicks,UNIT002,62.68,B
RES0729,SCT211-0122/2024,Sean Hicks,UNIT003,77.7,A
RES0730,SCT211-0122/2024,Sean Hicks,UNIT004,94.5,A
RES0731,SCT211-0122/2024,Sean Hicks,UNIT005,79.83,A
RES0732,SCT211-0122/2024,Sean Hicks,UNIT006,90.51,A
RES0733,SCT211-0123/2024,Daniel Brown,UNIT001,79.74,A
RES0734,SCT211-0123/2024,Daniel Brown,UNIT002,56.17,C
RES0735,SCT211-0123/2024,Daniel Brown,UNIT003,98.8,A
RES0736,SCT211-0123/2024,Daniel Brown,UNIT004,77.86,A
RES0737,SCT211-0123/2024,Daniel Brown,UNIT005,91.76,A
RES0738,SCT211-0123/2024,Daniel Brown,UNIT006,41.44,D
RES0739,SCT211-0124/2024,Jessica Harris,UNIT001,68.07,B
RES0740,SCT211-0124/2024,Jessica Harris,UNIT002,94.58,A
RES0741,SCT211-0124/2024,Jessica Harris,UNIT003,43.71,D
RES0742,SCT211-0124/2024,Jessica Harris,UNIT004,77.0,A
RES0743,SCT211-0124/2024,Jessica Harris,UNIT005,42.89,D
RES0744,SCT211-0124/2024,Jessica Harris,UNIT006,85.09,A
RES0745,SCT211-0125/2021,James Serrano,UNIT001,78.2,A
RES0746,SCT211-0125/2021,James Serrano,UNIT002,84.2,A
RES0747,SCT211-0125/2021,James Serrano,UNIT003,98.31,A
RES0748,SCT211-0125/2021,James Serrano,UNIT004,74.44,A
RES0749,SCT211-0125/2021,James Serrano,UNIT005,81.03,A
RES0750,SCT211-0125/2021,James Serrano,UNIT006,64.2,B
RES0751,SCT211-0126/2023,Charles Thompson,UNIT001,93.59,A
RES0752,SCT211-0126/2023,Charles Thompson,UNIT002,58.92,C
RES0753,SCT211-0126/2023,Charles Thompson,UNIT003,81.96,A
RES0754,SCT211-0126/2023,Charles Thompson,UNIT004,48.82,D
RES0755,SCT211-0126/2023,Charles Thompson,UNIT005,85.7,A
RES0756,SCT211-0126/2023,Charles Thompson,UNIT006,76.4,A
RES0757,SCT211-0127/2023,Tiffany Robinson,UNIT001,93.97,A
RES0758,SCT211-0127/2023,Tiffany Robinson,UNIT002,55.22,C
RES0759,SCT211-0127/2023,Tiffany Robinson,UNIT003,59.02,C
RES0760,SCT211-0127/2023,Tiffany Robinson,UNIT004,46.12,D
RES0761,SCT211-0127/2023,Tiffany Robinson,UNIT005,74.82,A
RES0762,SCT211-0127/2023,Tiffany Robinson,UNIT006,50.87,C
RES0763,SCT211-0128/2021,Shawna Hamilton,UNIT001,55.62,C
